pattern_id,gap_id,gap_index,tau_start,tau_end,duration_s,coverage_start,coverage_end,coverage_duration_s,n_outage_samples,before_tau,before_direct,before_x,before_y,before_z,before_phase,before_node,before_margin_db,after_tau,after_direct,after_x,after_y,after_z,after_phase,after_node,after_margin_db
P001867,PG001626,2,1401.84,2004.388,602.547,1391.84,2004.388,612.547,62,1391.84,1,109.21105617017746,23.05292756134524,618.6133422851562,cruise,,7.363984951197821,2004.388,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P001868,PG001627,1,838.033,1436.583,598.55,828.033,1436.583,608.55,61,828.033,1,109.20630707277982,23.034631313030875,571.7992553710938,cruise,,0.2062959363160104,1436.583,1,109.21077233847738,23.052874787898414,618.6133422851562,cruise,,7.3548325733435576
P001868,PG001628,2,1699.052,2042.301,343.249,1689.052,2042.301,353.249,35,1689.052,1,109.2283003,23.0561338,368.61334228515625,descend,S005,7.449426681473781,2042.301,1,109.22864677370096,23.049666539877542,326.410888671875,cruise,,8.718047169795412
P001869,PG001629,1,816.237,1160.636,344.399,806.237,1160.636,354.399,36,806.237,1,109.22865736656061,23.049468814108916,326.410888671875,cruise,,8.759812436338933,1160.636,1,109.2283003,23.0561338,375.0,climb,S005,7.448985227112615
P001869,PG001630,2,1401.84,2004.388,602.547,1391.84,2004.388,612.547,62,1391.84,1,109.21105617017746,23.05292756134524,618.6133422851562,cruise,,7.363984951197821,2004.388,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P001870,PG001631,1,838.033,1436.583,598.55,828.033,1436.583,608.55,61,828.033,1,109.20630707277982,23.034631313030875,571.7992553710938,cruise,,0.2062959363160104,1436.583,1,109.21077233847738,23.052874787898414,618.6133422851562,cruise,,7.3548325733435576
P001870,PG001632,2,1699.052,2042.301,343.249,1689.052,2042.301,353.249,35,1689.052,1,109.2283003,23.0561338,368.61334228515625,descend,S005,7.449426681473781,2042.301,1,109.22864677370096,23.049666539877542,326.410888671875,cruise,,8.718047169795412
P001875,PG001633,1,816.237,1160.636,344.399,806.237,1160.636,354.399,36,806.237,1,109.22865736656061,23.049468814108916,326.410888671875,cruise,,8.759812436338933,1160.636,1,109.2283003,23.0561338,375.0,climb,S005,7.448985227112615
P001875,PG001634,2,1401.84,2004.388,602.547,1391.84,2004.388,612.547,62,1391.84,1,109.21105617017746,23.05292756134524,618.6133422851562,cruise,,7.363984951197821,2004.388,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P001887,PG001635,1,846.237,1220.636,374.399,836.237,1220.636,384.399,39,836.237,1,109.22865736656061,23.049468814108916,326.410888671875,cruise,,8.759812436338933,1220.636,1,109.2283003,23.0561338,375.0,climb,S005,7.448985227112615
P001887,PG001636,2,1461.84,2064.388,602.547,1451.84,2064.388,612.547,62,1451.84,1,109.21105617017746,23.05292756134524,618.6133422851562,cruise,,7.363984951197821,2064.388,1,109.20618495281134,23.03476128017013,571.7992553710938,cruise,,0.16370578472555053
P001888,PG001637,1,868.033,1466.583,598.55,858.033,1466.583,608.55,61,858.033,1,109.20630707277982,23.034631313030875,571.7992553710938,cruise,,0.2062959363160104,1466.583,1,109.21077233847738,23.052874787898414,618.6133422851562,cruise,,7.3548325733435576
P001888,PG001638,2,1729.052,2102.301,373.249,1719.052,2102.301,383.249,38,1719.052,1,109.2283003,23.0561338,368.61334228515625,descend,S005,7.449426681473781,2102.301,1,109.22864677370096,23.049666539877542,326.410888671875,cruise,,8.718047169795412
P001891,PG001639,1,1146.925,1206.632,59.707,1136.925,1206.632,69.707,6,1136.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001891,PG001640,2,1216.632,1587.868,371.236,1206.632,1587.868,381.236,38,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1587.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001895,PG001641,1,1146.925,1206.632,59.707,1136.925,1206.632,69.707,6,1136.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001895,PG001642,2,1216.632,1587.868,371.236,1206.632,1587.868,381.236,38,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1587.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001899,PG001643,1,1146.925,1206.632,59.707,1136.925,1206.632,69.707,6,1136.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001899,PG001644,2,1216.632,1587.868,371.236,1206.632,1587.868,381.236,38,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1587.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001901,PG001645,1,1146.925,1206.632,59.707,1136.925,1206.632,69.707,6,1136.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001901,PG001646,2,1216.632,1587.868,371.236,1206.632,1587.868,381.236,38,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1587.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001903,PG001647,1,1146.925,1206.632,59.707,1136.925,1206.632,69.707,6,1136.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001903,PG001648,2,1216.632,1587.868,371.236,1206.632,1587.868,381.236,38,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1587.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001904,PG001649,1,818.091,1191.299,373.208,808.091,1191.299,383.208,38,808.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1191.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001904,PG001650,2,1201.919,1261.919,60.0,1191.919,1261.919,70.0,6,1191.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1261.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001905,PG001651,1,1146.925,1206.632,59.707,1136.925,1206.632,69.707,6,1136.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001905,PG001652,2,1216.632,1587.868,371.236,1206.632,1587.868,381.236,38,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1587.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001906,PG001653,1,818.091,1191.299,373.208,808.091,1191.299,383.208,38,808.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1191.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001906,PG001654,2,1201.919,1261.919,60.0,1191.919,1261.919,70.0,6,1191.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1261.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001910,PG001655,1,818.091,1191.299,373.208,808.091,1191.299,383.208,38,808.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1191.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001910,PG001656,2,1201.919,1261.919,60.0,1191.919,1261.919,70.0,6,1191.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1261.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001912,PG001657,1,818.091,1191.299,373.208,808.091,1191.299,383.208,38,808.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1191.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001912,PG001658,2,1201.919,1261.919,60.0,1191.919,1261.919,70.0,6,1191.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1261.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001913,PG001659,1,1146.925,1206.632,59.707,1136.925,1206.632,69.707,6,1136.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001913,PG001660,2,1216.632,1587.868,371.236,1206.632,1587.868,381.236,38,1206.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1587.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001914,PG001661,1,818.091,1191.299,373.208,808.091,1191.299,383.208,38,808.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1191.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001914,PG001662,2,1201.919,1261.919,60.0,1191.919,1261.919,70.0,6,1191.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1261.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001919,PG001663,1,1176.925,1236.632,59.707,1166.925,1236.632,69.707,6,1166.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1236.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001919,PG001664,2,1246.632,1647.868,401.236,1236.632,1647.868,411.236,41,1236.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1647.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001920,PG001665,1,848.091,1251.299,403.208,838.091,1251.299,413.208,41,838.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1251.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001920,PG001666,2,1261.919,1321.919,60.0,1251.919,1321.919,70.0,6,1251.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1321.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001921,PG001667,1,1176.925,1236.632,59.707,1166.925,1236.632,69.707,6,1166.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1236.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001921,PG001668,2,1246.632,1647.868,401.236,1236.632,1647.868,411.236,41,1236.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1647.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001922,PG001669,1,848.091,1251.299,403.208,838.091,1251.299,413.208,41,838.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1251.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001922,PG001670,2,1261.919,1321.919,60.0,1251.919,1321.919,70.0,6,1251.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1321.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001923,PG001671,1,1176.925,1236.632,59.707,1166.925,1236.632,69.707,6,1166.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1236.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001923,PG001672,2,1246.632,1647.868,401.236,1236.632,1647.868,411.236,41,1236.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1647.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001924,PG001673,1,848.091,1251.299,403.208,838.091,1251.299,413.208,41,838.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1251.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001924,PG001674,2,1261.919,1321.919,60.0,1251.919,1321.919,70.0,6,1251.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1321.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001925,PG001675,1,1176.925,1236.632,59.707,1166.925,1236.632,69.707,6,1166.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1236.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001925,PG001676,2,1246.632,1647.868,401.236,1236.632,1647.868,411.236,41,1236.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1647.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001926,PG001677,1,848.091,1251.299,403.208,838.091,1251.299,413.208,41,838.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1251.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001926,PG001678,2,1261.919,1321.919,60.0,1251.919,1321.919,70.0,6,1251.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1321.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001927,PG001679,1,1206.925,1266.632,59.707,1196.925,1266.632,69.707,6,1196.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1266.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001927,PG001680,2,1276.632,1647.868,371.236,1266.632,1647.868,381.236,38,1266.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1647.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001928,PG001681,1,848.091,1221.299,373.208,838.091,1221.299,383.208,38,838.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1221.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001928,PG001682,2,1231.919,1291.919,60.0,1221.919,1291.919,70.0,6,1221.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1291.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001929,PG001683,1,1206.925,1266.632,59.707,1196.925,1266.632,69.707,6,1196.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1266.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001929,PG001684,2,1276.632,1647.868,371.236,1266.632,1647.868,381.236,38,1266.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1647.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001930,PG001685,1,848.091,1221.299,373.208,838.091,1221.299,383.208,38,838.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1221.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001930,PG001686,2,1231.919,1291.919,60.0,1221.919,1291.919,70.0,6,1221.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1291.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001931,PG001687,1,1206.925,1266.632,59.707,1196.925,1266.632,69.707,6,1196.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1266.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001931,PG001688,2,1276.632,1647.868,371.236,1266.632,1647.868,381.236,38,1266.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1647.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001932,PG001689,1,848.091,1221.299,373.208,838.091,1221.299,383.208,38,838.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1221.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001932,PG001690,2,1231.919,1291.919,60.0,1221.919,1291.919,70.0,6,1221.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1291.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001933,PG001691,1,1206.925,1266.632,59.707,1196.925,1266.632,69.707,6,1196.925,1,109.19513412373344,23.02220391637235,590.361328125,cruise,,9.938036050332983,1266.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386
P001933,PG001692,2,1276.632,1647.868,371.236,1266.632,1647.868,381.236,38,1266.632,1,109.1928191,23.0294186,590.361328125,descend,S007,8.775282798253386,1647.868,1,109.1978522843275,23.026651517170478,511.9731750488281,cruise,,0.01233552161902196
P001934,PG001693,1,848.091,1221.299,373.208,838.091,1221.299,383.208,38,838.091,1,109.19863932030401,23.026218830108938,511.9731750488281,cruise,,10.220168238898296,1221.299,1,109.1928191,23.0294186,588.5,climb,S007,8.775626960133877
P001934,PG001694,2,1231.919,1291.919,60.0,1221.919,1291.919,70.0,6,1221.919,1,109.1928191,23.0294186,590.361328125,cruise,,8.775282798253386,1291.919,1,109.19514383813328,23.022173641813822,590.361328125,cruise,,9.94282705533196
P001935,PG001695,1,1470.495,1985.767,515.272,1460.495,1985.767,525.272,53,1460.495,1,109.24481584549235,23.047134570331366,391.0712890625,cruise,,8.818169980243027,1985.767,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P001936,PG001696,1,745.176,1251.048,505.871,735.176,1251.048,515.871,52,735.176,1,109.24648011280473,23.03990589676289,293.2289123535156,cruise,,0.25283157236079035,1251.048,1,109.24564574990711,23.04786105654125,391.0712890625,cruise,,8.621810053597798
P001937,PG001697,1,1470.495,1985.767,515.272,1460.495,1985.767,525.272,53,1460.495,1,109.24481584549235,23.047134570331366,391.0712890625,cruise,,8.818169980243027,1985.767,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
P001938,PG001698,1,745.176,1251.048,505.871,735.176,1251.048,515.871,52,735.176,1,109.24648011280473,23.03990589676289,293.2289123535156,cruise,,0.25283157236079035,1251.048,1,109.24564574990711,23.04786105654125,391.0712890625,cruise,,8.621810053597798
P001939,PG001699,1,1470.495,1985.767,515.272,1460.495,1985.767,525.272,53,1460.495,1,109.24481584549235,23.047134570331366,391.0712890625,cruise,,8.818169980243027,1985.767,1,109.2468165814978,23.040581839017396,293.2289123535156,cruise,,0.06807862365052131
